state,institution_name,composite_year,composite_score,institution_type,unitid,opeid,city,zip_code
PA,Lansdale School of Cosmetology,2010,2.9,Proprietary,213491,02292700,Lansdale,19446-2003
PA,Lansdale School of Cosmetology,2009,3,Proprietary,213491,02292700,Lansdale,19446-2003
PA,Lansdale School of Cosmetology,2008,3,Proprietary,213491,02292700,Lansdale,19446-2003
PA,Lansdale School of Cosmetology,2007,2.6,Proprietary,213491,02292700,Lansdale,19446-2003
PA,Lansdale School of Cosmetology,2006,3,Proprietary,213491,02292700,Lansdale,19446-2003
PA,Laurel Business Institute,2016,2.6,Proprietary,250027,02546200,Uniontown,15401-0877
PA,Laurel Business Institute,2015,2.9,Proprietary,250027,02546200,Uniontown,15401-0877
PA,Laurel Business Institute,2014,3,Proprietary,250027,02546200,Uniontown,15401-0877
PA,Laurel Business Institute,2013,3,Proprietary,250027,02546200,Uniontown,15401-0877
PA,Laurel Business Institute,2012,3,Proprietary,250027,02546200,Uniontown,15401-0877
PA,Laurel Business Institute,2011,3,Proprietary,250027,02546200,Uniontown,15401-0877
PA,Laurel Business Institute,2010,3,Proprietary,250027,02546200,Uniontown,15401-0877
PA,Laurel Business Institute,2009,3,Proprietary,250027,02546200,Uniontown,15401-0877
PA,Laurel Business Institute,2008,2.6,Proprietary,250027,02546200,Uniontown,15401-0877
PA,Laurel Business Institute,2007,3,Proprietary,250027,02546200,Uniontown,15401-0877
PA,Laurel Business Institute,2006,2.4,Proprietary,250027,02546200,Uniontown,15401-0877
PA,Laurel Technical Institute,2016,2.6,Proprietary,215992,02092500,Sharon,16146-1612
PA,Laurel Technical Institute,2015,2.9,Proprietary,215992,02092500,Sharon,16146-1612
PA,Lebanon Valley College,2016,2.5,Non-profit,213507,00328800,Annville,17003-1400
PA,Lebanon Valley College,2015,2.8,Non-Profit,213507,00328800,Annville,17003-1400
PA,Lebanon Valley College,2014,2.9,Non Profit,213507,00328800,Annville,17003-1400
PA,Lebanon Valley College,2013,3,Non Profit,213507,00328800,Annville,17003-1400
PA,Lebanon Valley College,2012,2.8,Non Profit,213507,00328800,Annville,17003-1400
PA,Lebanon Valley College,2011,3,Non-Profit,213507,00328800,Annville,17003-1400
PA,Lebanon Valley College,2010,3,Non Profit,213507,00328800,Annville,17003-1400
PA,Lebanon Valley College,2009,2.2,Private Non-Profit,213507,00328800,Annville,17003-1400
PA,Lebanon Valley College,2008,3,Non Profit,213507,00328800,Annville,17003-1400
PA,Lebanon Valley College,2007,3,Private Non-Profit,213507,00328800,Annville,17402-0000
PA,Lebanon Valley College,2006,3,Private Non-Profit,213507,00328800,Annville,17402-0000
PA,Lehigh University,2016,3,Non-profit,213543,00328900,Bethlehem,18015-1588
PA,Lehigh University,2015,2.2,Non-Profit,213543,00328900,Bethlehem,18015-1588
PA,Lehigh University,2014,3,Non Profit,213543,00328900,Bethlehem,18015-1588
PA,Lehigh University,2013,3,Non Profit,213543,00328900,Bethlehem,18015-1588
PA,Lehigh University,2012,3,Non Profit,213543,00328900,Bethlehem,18015-1588
PA,Lehigh University,2011,2.2,Non-Profit,213543,00328900,Bethlehem,18015-1588
PA,Lehigh University,2010,3,Non Profit,213543,00328900,Bethlehem,18015-1588
PA,Lehigh University,2009,3,Private Non-Profit,213543,00328900,Bethlehem,18015-1588
PA,Lehigh University,2008,2.2,Non Profit,213543,00328900,Bethlehem,18015-1588
PA,Lehigh University,2007,2.5,Private Non-Profit,213543,00328900,Bethlehem,18015-1588
PA,Lehigh University,2006,3,Private Non-Profit,213543,00328900,Bethlehem,18015-1588
PA,Levittown Beauty Academy,2016,2.4,Proprietary,213552,02118000,Levittown,19054-1713
PA,Levittown Beauty Academy,2015,1.8,Proprietary,213552,02118000,Levittown,19054-1713
PA,Levittown Beauty Academy,2014,2.3,Proprietary,213552,02118000,Levittown,19054-1713
PA,Levittown Beauty Academy,2013,2.1,Proprietary,213552,02118000,Levittown,19054-1713
PA,Levittown Beauty Academy,2012,2.2,Proprietary,213552,02118000,Levittown,19054-1713
PA,Levittown Beauty Academy,2011,2,Proprietary,213552,02118000,Levittown,19054-1713
PA,Levittown Beauty Academy,2010,2.4,Proprietary,213552,02118000,Levittown,19054-1713
PA,Levittown Beauty Academy,2009,1.6,Proprietary,213552,02118000,Levittown,19054-1713
PA,Levittown Beauty Academy,2008,2,Proprietary,213552,02118000,Levittown,19054-1713
PA,Levittown Beauty Academy,2007,1.6,Proprietary,213552,02118000,Levittown,19054-1713
PA,Levittown Beauty Academy,2006,2.3,Proprietary,213552,02118000,Levittown,19054-1713
PA,Lewistown Hospital School of Nursing,2011,0.7,Non-Profit,460385,04175900,Lewistown,17044-1167
PA,Lewistown Hospital School of Nursing,2010,2.7,Non Profit,460385,04175900,Lewistown,17044-1167
PA,Lewistown Hospital School of Nursing,2009,1.6,Private Non-Profit,460385,04175900,Lewistown,17044-1167
PA,Lutheran Theological Seminary - Gettysburg,2014,2.2,Non Profit,213631,00329100,Gettysburg,17325-1795
PA,Lutheran Theological Seminary - Gettysburg,2013,3,Non Profit,213631,00329100,Gettysburg,17325-1795
PA,Lutheran Theological Seminary - Gettysburg,2012,3,Non Profit,213631,00329100,Gettysburg,17325-1795
PA,Lutheran Theological Seminary - Gettysburg,2011,2.2,Non-Profit,213631,00329100,Gettysburg,17325-1795
PA,Lutheran Theological Seminary - Gettysburg,2010,3,Non Profit,213631,00329100,Gettysburg,17325-1795
PA,Lutheran Theological Seminary - Gettysburg,2009,2.7,Private Non-Profit,213631,00329100,Gettysburg,17325-1795
PA,Lutheran Theological Seminary - Gettysburg,2008,2.2,Non Profit,213631,00329100,Gettysburg,17325-1795
PA,Lutheran Theological Seminary - Gettysburg,2007,2.2,Private Non-Profit,213631,00329100,Gettysburg,17325-1795
PA,Lutheran Theological Seminary - Gettysburg,2006,3,Private Non-Profit,213631,00329100,Gettysburg,17325-1795
PA,Lutheran Theological Seminary - Philadelphia,2016,0.6,Non-profit,213640,00329200,Philadelphia,19119-1794
PA,Lutheran Theological Seminary - Philadelphia,2015,1.8,Non-Profit,213640,00329200,Philadelphia,19119-1794
PA,Lutheran Theological Seminary - Philadelphia,2014,3,Non Profit,213640,00329200,Philadelphia,19119-1794
PA,Lutheran Theological Seminary - Philadelphia,2013,0.6,Non Profit,213640,00329200,Philadelphia,19119-1794
PA,Lutheran Theological Seminary - Philadelphia,2012,1,Non Profit,213640,00329200,Philadelphia,19119-1794
PA,Lutheran Theological Seminary - Philadelphia,2011,2.2,Non-Profit,213640,00329200,Philadelphia,19119-1794
PA,Lutheran Theological Seminary - Philadelphia,2010,1.2,Non Profit,213640,00329200,Philadelphia,19119-1794
PA,Lutheran Theological Seminary - Philadelphia,2009,0.7,Private Non-Profit,213640,00329200,Philadelphia,19119-1794
PA,Lutheran Theological Seminary - Philadelphia,2008,0.6,Non Profit,213640,00329200,Philadelphia,19119-1794
PA,Lutheran Theological Seminary - Philadelphia,2007,0.7,Private Non-Profit,213640,00329200,Philadelphia,19119-1794
PA,Lutheran Theological Seminary - Philadelphia,2006,2.2,Private Non-Profit,213640,00329200,Philadelphia,19119-1794
PA,Lycoming College,2016,3,Non-profit,213668,00329300,Williamsport,17701-5192
PA,Lycoming College,2015,2.2,Non-Profit,213668,00329300,Williamsport,17701-5192
PA,Lycoming College,2014,2.3,Non Profit,213668,00329300,Williamsport,17701-5192
PA,Lycoming College,2013,3,Non Profit,213668,00329300,Williamsport,17701-5192
PA,Lycoming College,2012,3,Non Profit,213668,00329300,Williamsport,17701-5192
PA,Lycoming College,2011,3,Non-Profit,213668,00329300,Williamsport,17701-5192
PA,Lycoming College,2010,3,Non Profit,213668,00329300,Williamsport,17701-5192
PA,Lycoming College,2009,3,Private Non-Profit,213668,00329300,Williamsport,17701-5192
PA,Lycoming College,2008,2.2,Non Profit,213668,00329300,Williamsport,17701-5192
PA,Lycoming College,2007,2.9,Private Non-Profit,213668,00329300,Williamsport,17701-5192
PA,Lycoming College,2006,3,Private Non-Profit,213668,00329300,Williamsport,17701-5192
PA,Manor College,2016,2.4,Non-profit,213774,00329400,Jenkintown,19046-3399
PA,Manor College,2015,2.4,Non-Profit,213774,00329400,Jenkintown,19046-3399
PA,Manor College,2014,1.6,Non Profit,213774,00329400,Jenkintown,19046-3399
PA,Manor College,2013,2,Non Profit,213774,00329400,Jenkintown,19046-3399
PA,Manor College,2012,2.2,Non Profit,213774,00329400,Jenkintown,19046-3399
PA,Manor College,2011,1.8,Non-Profit,213774,00329400,Jenkintown,19046-3399
PA,Manor College,2010,1.6,Non Profit,213774,00329400,Jenkintown,19046-3399
PA,Manor College,2009,1.8,Private Non-Profit,213774,00329400,Jenkintown,19046-3399
PA,Manor College,2008,1.9,Non Profit,213774,00329400,Jenkintown,19046-3399
PA,Manor College,2007,2.4,Private Non-Profit,213774,00329400,Jenkintown,19046-3399
PA,Manor College,2006,2.1,Private Non-Profit,213774,00329400,Jenkintown,19046-3399
PA,Marywood University,2016,2.2,Non-profit,213826,00329600,Scranton,18509-1598
PA,Marywood University,2015,1.8,Non-Profit,213826,00329600,Scranton,18509-1598
PA,Marywood University,2014,2.7,Non Profit,213826,00329600,Scranton,18509-1598
PA,Marywood University,2013,2.4,Non Profit,213826,00329600,Scranton,18509-1598
PA,Marywood University,2012,3,Non Profit,213826,00329600,Scranton,18509-1598
PA,Marywood University,2011,2.6,Non-Profit,213826,00329600,Scranton,18509-1598
PA,Marywood University,2010,3,Non Profit,213826,00329600,Scranton,18509-1598
PA,Marywood University,2009,3,Private Non-Profit,213826,00329600,Scranton,18509-1598
PA,Marywood University,2008,2.3,Non Profit,213826,00329600,Scranton,18509-1598
PA,Marywood University,2007,3,Private Non-Profit,213826,00329600,Scranton,18440-0200
PA,Marywood University,2006,3,Private Non-Profit,213826,00329600,Scranton,18440-0200
PA,McCann School of Business & Technology,2016,-1,Proprietary,438212,00489800,Pottsville,17901-1335
PA,McCann School of Business & Technology,2015,-1,Proprietary,438212,00489800,Pottsville,17901-1335
PA,Mercy Hospital School of Nursing,2016,3,Non-profit,431600,00489900,Pittsburgh,15219-5166
PA,Mercy Hospital School of Nursing,2015,2.6,Non-Profit,431600,00489900,Pittsburgh,15219-5166
PA,Mercyhurst College,2007,3,Private Non-Profit,213987,00329700,Erie,16428-1008
PA,Mercyhurst College,2006,3,Private Non-Profit,213987,00329700,Erie,16428-1008
PA,Mercyhurst University,2016,1.8,Non-profit,213987,00329700,Erie,16546-0001
PA,Mercyhurst University,2015,1.4,Non-Profit,213987,00329700,Erie,16546-0001
PA,Mercyhurst University,2014,2.1,Non Profit,213987,00329700,Erie,16546-0001
PA,Mercyhurst University,2013,2.7,Non Profit,213987,00329700,Erie,16546-0001
PA,Mercyhurst University,2012,3,Non Profit,213987,00329700,Erie,16546-0001
PA,Mercyhurst University,2011,2.9,Non-Profit,213987,00329700,Erie,16546-0001
PA,Mercyhurst University,2010,3,Non Profit,213987,00329700,Erie,16546-0001
PA,Mercyhurst University,2009,3,Private Non-Profit,213987,00329700,Erie,16546-0001
PA,Mercyhurst University,2008,2.7,Non Profit,213987,00329700,Erie,16546-0001
PA,Messiah College,2016,3,Non-profit,213996,00329800,Mechanicsburg,17055-0000
PA,Messiah College,2015,2.2,Non-Profit,213996,00329800,Mechanicsburg,17055-0000
PA,Messiah College,2014,2.3,Non Profit,213996,00329800,Mechanicsburg,17055-0000
PA,Messiah College,2013,3,Non Profit,213996,00329800,Mechanicsburg,17055-0000
PA,Messiah College,2012,3,Non Profit,213996,00329800,Mechanicsburg,17055-0000
PA,Messiah College,2011,3,Non-Profit,213996,00329800,Mechanicsburg,17055-0000
PA,Messiah College,2010,3,Non Profit,213996,00329800,Mechanicsburg,17055-0000
PA,Messiah College,2009,3,Private Non-Profit,213996,00329800,Mechanicsburg,17055-0000
PA,Messiah College,2008,2.2,Non Profit,213996,00329800,Mechanicsburg,17055-0000
PA,Messiah College,2007,2.6,Private Non-Profit,213996,00329800,Grantham,19121-2305
PA,Messiah College,2006,3,Private Non-Profit,213996,00329800,Grantham,19121-2305
PA,Metro Beauty Academy,2016,1.6,Proprietary,457952,04158000,Allentown,18106-9693
PA,Metro Beauty Academy,2015,1.6,Proprietary,457952,04158000,Allentown,18106-9693
PA,Metro Beauty Academy,2014,1.5,Proprietary,457952,04158000,Allentown,18106-9693
PA,Metro Beauty Academy,2013,1.7,Proprietary,457952,04158000,Allentown,18106-9693
PA,Metro Beauty Academy,2012,1.5,Proprietary,457952,04158000,Allentown,18106-9693
PA,Metro Beauty Academy,2011,2.1,Proprietary,457952,04158000,Allentown,18106-9693
PA,Metro Beauty Academy,2010,1.6,Proprietary,457952,04158000,Allentown,18106-9693
PA,Metro Beauty Academy,2009,1.7,Proprietary,457952,04158000,Allentown,18106-9693
PA,Metro Beauty Academy,2008,1.4,Proprietary,457952,04158000,Allentown,18106-9693
PA,Metropolitan Career Center/Computer Technology Institute,2014,2.5,Non Profit,214023,03109100,Philadelphia,19122-4021
PA,Metropolitan Career Center/Computer Technology Institute,2013,2,Non Profit,214023,03109100,Philadelphia,19110-1023
PA,Metropolitan Career Center/Computer Technology Institute,2012,1.7,Non Profit,214023,03109100,Philadelphia,19110-1023
PA,Metropolitan Career Center/Computer Technology Institute,2011,1.5,Non-Profit,214023,03109100,Philadelphia,19110-1023
PA,Metropolitan Career Center/Computer Technology Institute,2010,2,Non Profit,214023,03109100,Philadelphia,19110-1023
PA,Metropolitan Career Center/Computer Technology Institute,2009,0.8,Private Non-Profit,214023,03109100,Philadelphia,19110-1023
PA,Metropolitan Career Center/Computer Technology Institute,2008,2,Non Profit,214023,03109100,Philadelphia,19110-1023
PA,Metropolitan Career Center/Computer Technology Institute,2007,2.6,Private Non-Profit,214023,03109100,Philadelphia,19110-1023
PA,Metropolitan Career Center/Computer Technology Institute,2006,3,Private Non-Profit,214023,03109100,Philadelphia,19110-1023
PA,Misericordia  University,2016,2.7,Non-profit,214069,00324700,Dallas,18612-1008
PA,Misericordia  University,2015,3,Non-Profit,214069,00324700,Dallas,18612-1008
PA,Misericordia  University,2014,3,Non Profit,214069,00324700,Dallas,18612-1008
PA,Misericordia  University,2013,3,Non Profit,214069,00324700,Dallas,18612-1008
PA,Misericordia  University,2012,3,Non Profit,214069,00324700,Dallas,18612-1008
PA,Misericordia  University,2011,3,Non-Profit,214069,00324700,Dallas,18612-1008
PA,Misericordia  University,2010,3,Non Profit,214069,00324700,Dallas,18612-1008
PA,Misericordia  University,2009,3,Private Non-Profit,214069,00324700,Dallas,18612-1008
PA,Misericordia  University,2008,3,Non Profit,214069,00324700,Dallas,18612-1008
PA,Misericordia  University,2007,3,Private Non-Profit,214069,00324700,Dallas,18327-9138
PA,Misericordia  University,2006,3,Private Non-Profit,214069,00324700,Dallas,18327-9138
PA,Missio Theological Seminary,2016,1.4,Non-profit,211130,02323000,Hatfield,19440-2421
PA,Moore College of Art & Design,2016,3,Non-profit,214148,00330000,Philadelphia,19103-1190
PA,Moore College of Art & Design,2015,3,Non-Profit,214148,00330000,Philadelphia,19103-1190
PA,Moore College of Art & Design,2014,3,Non Profit,214148,00330000,Philadelphia,19103-1190
PA,Moore College of Art & Design,2013,3,Non Profit,214148,00330000,Philadelphia,19103-1190
PA,Moore College of Art & Design,2012,3,Non Profit,214148,00330000,Philadelphia,19103-1190
PA,Moore College of Art & Design,2011,3,Non-Profit,214148,00330000,Philadelphia,19103-1190
PA,Moore College of Art & Design,2010,3,Non Profit,214148,00330000,Philadelphia,19103-1190
PA,Moore College of Art & Design,2008,3,Non Profit,214148,00330000,Philadelphia,19103-1190
PA,Moore College of Art and Design,2009,3,Private Non-Profit,214148,00330000,Philadelphia,19103-1190
PA,Moore College of Art and Design,2007,3,Private Non-Profit,214148,00330000,Philadelphia,19103-1190
PA,Moore College of Art and Design,2006,3,Private Non-Profit,214148,00330000,Philadelphia,19103-1190
PA,Moravian College,2016,2.9,Non-profit,214157,00330100,Bethlehem,18018-6650
PA,Moravian College,2015,3,Non-Profit,214157,00330100,Bethlehem,18018-6650
PA,Moravian College,2014,3,Non Profit,214157,00330100,Bethlehem,18018-6650
PA,Moravian College,2013,2.9,Non Profit,214157,00330100,Bethlehem,18018-6650
PA,Moravian College,2012,2.8,Non Profit,214157,00330100,Bethlehem,18018-6650
PA,Moravian College,2011,2.5,Non-Profit,214157,00330100,Bethlehem,18018-6650
PA,Moravian College,2010,3,Non Profit,214157,00330100,Bethlehem,18018-6650
PA,Moravian College,2009,3,Private Non-Profit,214157,00330100,Bethlehem,18018-6650
PA,Moravian College,2008,2.9,Non Profit,214157,00330100,Bethlehem,18018-6650
PA,Moravian College,2007,3,Private Non-Profit,214157,00330100,Bethlehem,18018-6650
PA,Moravian College,2006,3,Private Non-Profit,214157,00330100,Bethlehem,18018-6650
PA,Mount Aloysius College,2016,3,Non-profit,214166,00330200,Cresson,16630-1999
PA,Mount Aloysius College,2015,3,Non-Profit,214166,00330200,Cresson,16630-1999
PA,Mount Aloysius College,2014,3,Non Profit,214166,00330200,Cresson,16630-1999
PA,Mount Aloysius College,2013,3,Non Profit,214166,00330200,Cresson,16630-1999
PA,Mount Aloysius College,2012,3,Non Profit,214166,00330200,Cresson,16630-1999
PA,Mount Aloysius College,2011,3,Non-Profit,214166,00330200,Cresson,16630-1999
PA,Mount Aloysius College,2010,3,Non Profit,214166,00330200,Cresson,16630-1999
PA,Mount Aloysius College,2009,3,Private Non-Profit,214166,00330200,Cresson,16630-1999
PA,Mount Aloysius College,2008,2.5,Non Profit,214166,00330200,Cresson,16630-1999
PA,Mount Aloysius College,2007,3,Private Non-Profit,214166,00330200,Cresson,15901-2716
PA,Mount Aloysius College,2006,3,Private Non-Profit,214166,00330200,Cresson,15901-2716
PA,Muhlenberg College,2016,2.6,Non-profit,214175,00330400,Allentown,18104-5586
PA,Muhlenberg College,2015,2.6,Non-Profit,214175,00330400,Allentown,18104-5586
PA,Muhlenberg College,2014,2.6,Non Profit,214175,00330400,Allentown,18104-5586
PA,Muhlenberg College,2013,3,Non Profit,214175,00330400,Allentown,18104-5586
PA,Muhlenberg College,2012,2.6,Non Profit,214175,00330400,Allentown,18104-5586
PA,Muhlenberg College,2011,2.6,Non-Profit,214175,00330400,Allentown,18104-5586
PA,Muhlenberg College,2010,2.6,Non Profit,214175,00330400,Allentown,18104-5586
PA,Muhlenberg College,2009,2.6,Private Non-Profit,214175,00330400,Allentown,18104-5586
PA,Muhlenberg College,2008,2.2,Non Profit,214175,00330400,Allentown,18104-5586
PA,Muhlenberg College,2007,2.4,Private Non-Profit,214175,00330400,Allentown,18104-5586
PA,Muhlenberg College,2006,3,Private Non-Profit,214175,00330400,Allentown,18104-5586
PA,National Massage Therapy Institute,2013,1.8,Proprietary,448114,03952300,Philadelphia,19116-3965
PA,National Massage Therapy Institute,2012,2,Proprietary,448114,03952300,Philadelphia,19116-3965
PA,National Massage Therapy Institute,2011,1.7,Proprietary,448114,03952300,Philadelphia,19116-3965
PA,National Massage Therapy Institute,2010,1.9,Proprietary,448114,03952300,Philadelphia,19116-3965
PA,National Massage Therapy Institute,2009,1.7,Proprietary,448114,03952300,Philadelphia,19116-3965
PA,National Massage Therapy Institute,2008,1.9,Proprietary,448114,03952300,Philadelphia,19116-3965
PA,National Massage Therapy Institute,2007,1.9,Proprietary,448114,03952300,Philadelphia,22046-3108
PA,National Massage Therapy Institute,2006,2.2,Proprietary,448114,03952300,Philadelphia,22046-3108
PA,NAWCC School of Horology,2011,2.2,Non-Profit,439756,03439400,Columbia,17512-2130
PA,NAWCC School of Horology,2010,2.2,Non Profit,439756,03439400,Columbia,17512-2130
PA,NAWCC School of Horology,2009,3,Private Non-Profit,439756,03439400,Columbia,17512-2130
PA,NAWCC School of Horology,2008,2.2,Non Profit,439756,03439400,Columbia,17512-2130
PA,NAWCC School of Horology,2007,2.2,Private Non-Profit,439756,03439400,Columbia,17512-2130
PA,NAWCC School of Horology,2006,2.4,Private Non-Profit,439756,03439400,Columbia,17512-2130
PA,Neumann University,2016,2.6,Non-profit,214272,00398800,Aston,19014-1298
PA,Neumann University,2015,2.6,Non-Profit,214272,00398800,Aston,19014-1298
PA,Neumann University,2014,2.6,Non Profit,214272,00398800,Aston,19014-1298
PA,Neumann University,2013,3,Non Profit,214272,00398800,Aston,19014-1298
PA,Neumann University,2012,3,Non Profit,214272,00398800,Aston,19014-1298
PA,Neumann University,2011,3,Non-Profit,214272,00398800,Aston,19014-1298
PA,Neumann University,2010,3,Non Profit,214272,00398800,Aston,19014-1298
PA,Neumann University,2009,3,Private Non-Profit,214272,00398800,Aston,19014-1298
PA,Neumann University,2008,3,Non Profit,214272,00398800,Aston,19014-1298
PA,Neumann University,2007,3,Private Non-Profit,214272,00398800,Aston,19016-3601
PA,Neumann University,2006,3,Private Non-Profit,214272,00398800,Aston,19016-3601
PA,New Castle School of Trades,2016,2.6,Proprietary,214290,00778000,New Castle,16101-8739
PA,New Castle School of Trades,2015,2.6,Proprietary,214290,00778000,New Castle,16101-8739
PA,New Castle School of Trades,2014,2.9,Proprietary,214290,00778000,New Castle,16101-8739
PA,New Castle School of Trades,2013,3,Proprietary,214290,00778000,New Castle,16101-8739
PA,New Castle School of Trades,2012,3,Proprietary,214290,00778000,New Castle,16101-8739
PA,New Castle School of Trades,2011,3,Proprietary,214290,00778000,New Castle,16101-8739
PA,New Castle School of Trades,2010,2.9,Proprietary,214290,00778000,New Castle,16101-8739
PA,New Castle School of Trades,2009,2.7,Proprietary,214290,00778000,New Castle,16101-8739
PA,New Castle School of Trades,2008,2.7,Proprietary,214290,00778000,New Castle,16101-8739
PA,New Castle School of Trades,2007,2.9,Proprietary,214290,00778000,Pulaski,16101-5008
PA,New Castle School of Trades,2006,2.9,Proprietary,214290,00778000,Pulaski,16101-5008
PA,NewCourtland Education Center,2012,3,Non Profit,,04209700,Philadelphia,19119-2126
PA,NewCourtland Education Center School of Practical Nursing,2010,3,Non Profit,,04209700,Philadelphia,19119-2126
PA,Newport Business Institute,2010,1.4,Proprietary,214315,00490100,Lower Burrell,15068-3929
PA,Newport Business Institute,2010,1.4,Proprietary,216986,00491400,Williamsport,17701-5855
PA,Newport Business Institute,2009,2.3,Proprietary,216986,00491400,Williamsport,17701-5855
PA,Newport Business Institute,2009,2.3,Proprietary,214315,00490100,Lower Burrell,15068-3929
PA,Newport Business Institute,2008,1.3,Proprietary,214315,00490100,Lower Burrell,15068-3929
PA,Newport Business Institute,2008,1.3,Proprietary,216986,00491400,Williamsport,17701-5855
PA,Newport Business Institute,2007,1,Proprietary,214315,00490100,Lower Burrell,15068-3929
PA,Newport Business Institute,2007,1,Proprietary,216986,00491400,Williamsport,17701-5855
PA,Newport Business Institute,2006,0.6,Proprietary,214315,00490100,Lower Burrell,15068-3929
PA,Newport Business Institute,2006,1.8,Proprietary,216986,00491400,Williamsport,17701-5855
PA,Northeastern Hospital School of Nursing,2014,1.5,Non Profit,383400,02161400,Philadelphia,19134-4497
PA,Northeastern Hospital School of Nursing,2013,2,Non Profit,383400,02161400,Philadelphia,19134-4497
PA,Northeastern Hospital School of Nursing,2012,2,Non Profit,383400,02161400,Philadelphia,19134-4497
PA,Northeastern Hospital School of Nursing,2011,1.5,Non-Profit,383400,02161400,Philadelphia,19134-4497
PA,Northeastern Hospital School of Nursing,2010,2.5,Non Profit,383400,02161400,Philadelphia,19134-4497
PA,Northeastern Hospital School of Nursing,2009,1.6,Private Non-Profit,383400,02161400,Philadelphia,19134-4497
PA,Northeastern Hospital School of Nursing,2007,2.3,Private Non-Profit,383400,02161400,Philadelphia,19134-4497
PA,Northeastern Hospital School of Nursing,2006,2.5,Private Non-Profit,383400,02161400,Philadelphia,19134-4497
PA,Northwest Regional Technology Institute,2014,2.7,Proprietary,448105,03950500,Erie,16508-2820
PA,Northwest Regional Technology Institute,2013,1.9,Proprietary,448105,03950500,Erie,16508-2820
PA,Northwest Regional Technology Institute,2012,0.5,Proprietary,448105,03950500,Erie,16508-2820
PA,Northwest Regional Technology Institute,2011,0.5,Proprietary,448105,03950500,Erie,16508-2820
PA,Northwest Regional Technology Institute,2010,1.4,Proprietary,448105,03950500,Erie,16508-2820
PA,Northwest Regional Technology Institute,2009,3,Proprietary,448105,03950500,Erie,16508-2820
PA,Northwest Regional Technology Institute,2008,2.5,Proprietary,448105,03950500,Erie,16508-2820
PA,Northwest Regional Technology Institute,2007,1.8,Proprietary,448105,03950500,Erie,16508-2820
PA,Northwest Regional Technology Institute,2006,1.9,Proprietary,448105,03950500,Erie,16508-2820
PA,Oakbridge Academy of Arts,2010,1.4,Proprietary,376039,02153500,Lower Burrell,15068-3843
PA,Oakbridge Academy of Arts,2009,2.3,Proprietary,376039,02153500,Lower Burrell,15068-3843
PA,Oakbridge Academy of Arts,2008,1.3,Proprietary,376039,02153500,Lower Burrell,15068-3843
PA,Oakbridge Academy of Arts,2007,1,Proprietary,376039,02153500,Lower Burrell,15068-
PA,Oakbridge Academy of Arts,2006,1.8,Proprietary,376039,02153500,Lower Burrell,15068-
PA,Ohio Valley General Hospital School of Nursing,2009,2.3,Private Non-Profit,214476,00656000,McKees Rocks,15136-1694
PA,Ohio Valley General Hospital School of Nursing,2007,2.2,Private Non-Profit,214476,00656000,McKees Rocks,15136-1694
PA,Ohio Valley General Hospital School of Nursing,2006,3,Private Non-Profit,214476,00656000,McKees Rocks,15136-1694
PA,"Ohio Valley General Hospital, School of Nursing",2016,3,Non-profit,214476,00656000,McKees Rocks,15136-1694
PA,"Ohio Valley General Hospital, School of Nursing",2015,2.2,Non-Profit,214476,00656000,McKees Rocks,15136-1694
PA,"Ohio Valley General Hospital, School of Nursing",2014,2.5,Non Profit,214476,00656000,McKees Rocks,15136-1694
PA,"Ohio Valley General Hospital, School of Nursing",2013,3,Non Profit,214476,00656000,McKees Rocks,15136-1694
PA,"Ohio Valley General Hospital, School of Nursing",2012,3,Non Profit,214476,00656000,McKees Rocks,15136-1694
PA,"Ohio Valley General Hospital, School of Nursing",2011,2.2,Non-Profit,214476,00656000,McKees Rocks,15136-1694
PA,"Ohio Valley General Hospital, School of Nursing",2010,3,Non Profit,214476,00656000,McKees Rocks,15136-1694
PA,"Ohio Valley General Hospital, School of Nursing",2008,2.2,Non Profit,214476,00656000,McKees Rocks,15136-1694
PA,Orleans Technical College,2016,2.9,Non-profit,214528,02183000,Philadelphia,19114-1014
PA,Orleans Technical College,2015,3,Non-Profit,214528,02183000,Philadelphia,19114-1014
PA,Orleans Technical College,2014,3,Non Profit,214528,02183000,Philadelphia,19114-1014
PA,Orleans Technical College,2013,3,Non Profit,214528,02183000,Philadelphia,19114-1014
PA,Orleans Technical Institute,2012,2.5,Non Profit,214528,02183000,Philadelphia,19114-1014
PA,Orleans Technical Institute,2011,1.7,Non-Profit,214528,02183000,Philadelphia,19114-1014
PA,Orleans Technical Institute,2010,2.1,Non Profit,214528,02183000,Philadelphia,19114-1014
PA,Orleans Technical Institute,2009,2.3,Private Non-Profit,214528,02183000,Philadelphia,19114-1014
PA,Orleans Technical Institute,2008,2.5,Non Profit,214528,02183000,Philadelphia,19114-1014
PA,Orleans Technical Institute,2007,2.4,Private Non-Profit,214528,02183000,Philadelphia,19103-1728
PA,Orleans Technical Institute,2006,2.8,Private Non-Profit,214528,02183000,Philadelphia,19103-1728
PA,Pace Institute,2012,2,Proprietary,214838,02289500,Reading,19601-3542
PA,Pace Institute,2011,2.1,Proprietary,214838,02289500,Reading,19601-3542
PA,Pace Institute,2010,1.9,Proprietary,214838,02289500,Reading,19601-3542
PA,Pace Institute,2009,1.8,Proprietary,214838,02289500,Reading,19601-3542
PA,Pace Institute,2008,2.3,Proprietary,214838,02289500,Reading,19601-3542
PA,Pace Institute,2007,2.1,Proprietary,214838,02289500,Reading,19601-3542
